Player,Season,GP,TOI,CF,CA,CF60,CA60,CF%,CSh%,CSv%,FF,FA,FF60,FA60,FF%,FSh%,FSv%,SF,SA,SF60,SA60,SF%,Sh%,Sv%,xGF,xGA,xGF60,xGA60,xGF%,xFSh%,xFSv%,Adj.FSv%,SCF,SCA,SCF60,SCA60,SCF%,PDO,xPDO,GF,GA,GF60,GA60,GF%,FO%,PENDIFF
MATT.KASSIAN,20132014,33,145.24,131,146,54.12,60.31,47.29,2.29,96.58,97,115,40.07,47.51,45.75,3.09,95.65,67,80,27.68,33.05,45.58,4.48,93.75,5.18,5.19,2.14,2.15,49.92,5.34,95.48,0.17,17,16,7.02,6.61,51.52,98.23,100.82,3,5,1.24,2.07,37.5,56.72,4
MATT.MARTIN,20112012,80,812.46,656,766,48.45,56.57,46.13,1.68,96.87,504,529,37.22,39.07,48.79,2.18,95.46,358,385,26.44,28.43,48.18,3.07,93.77,31.37,30.64,2.32,2.26,50.59,6.22,94.21,1.26,116,108,8.57,7.98,51.79,96.84,100.43,11,24,0.81,1.77,31.43,48.37,-5
MATT.MARTIN,20122013,82,799.1070833,621.8333333,710.6666667,46.69,53.36,46.67,3.85,95.67,464.6666667,503.9583333,34.89,37.84,47.97,5.15,93.9,338.25,360.4583333,25.4,27.06,48.41,7.07,91.47,17.33,18.64,2.22,2.39,48.18,6.37,93.68,0.22,92.25,100.7916667,6.93,7.57,47.79,98.54,100.05,23.91666667,30.75,1.8,2.31,43.75,53.88,-6.833333333
MATT.MARTIN,20132014,79,834.22,680,834,48.91,59.98,44.91,3.53,96.52,510,594,36.68,42.72,46.2,4.71,95.12,385,394,27.69,28.34,49.42,6.23,92.64,30.67,38.59,2.21,2.78,44.28,6.01,93.5,1.61,116,134,8.34,9.64,46.4,98.87,99.52,24,29,1.73,2.09,45.28,46.77,-16
MATT.MARTIN,20142015,78,842.38,733,698,52.21,49.72,51.22,3.55,95.85,553,487,39.39,34.69,53.17,4.7,94.05,400,343,28.49,24.43,53.84,6.5,91.55,37.91,30.79,2.7,2.19,55.18,6.86,93.68,0.37,129,110,9.19,7.83,53.97,98.05,100.53,26,29,1.85,2.07,47.27,52.05,-15
MATT.MARTIN,20152016,80,809.67,699,718,51.8,53.21,49.33,4.58,95.4,504,523,37.35,38.76,49.07,6.35,93.69,346,386,25.64,28.6,47.27,9.25,91.45,28.89,31.86,2.14,2.36,47.55,5.73,93.91,-0.22,99,119,7.34,8.82,45.41,100.7,99.64,32,33,2.37,2.45,49.23,49.66,-15
MATT.MOULSON,20112012,82,1254.15,1203,1240,57.55,59.32,49.24,5.07,95.65,890,904,42.58,43.25,49.61,6.85,94.03,674,622,32.24,29.76,52.01,9.05,91.32,67.23,59.09,3.22,2.83,53.22,7.55,93.46,0.56,276,238,13.2,11.39,53.7,100.37,101.02,61,54,2.92,2.58,53.04,51.6,40
MATT.MOULSON,20122013,80.29166667,1224.909167,1250.5,1142.875,61.25,55.98,52.25,4.51,95.37,902,828.5416667,44.18,40.58,52.12,6.25,93.61,669.6666667,562.0416667,32.8,27.53,54.37,8.42,90.58,34.92,30.25,2.92,2.53,53.58,6.61,93.76,-0.15,235.75,160.5833333,11.55,7.87,59.48,99,100.38,56.375,52.95833333,2.76,2.59,51.56,47.99,15.375
MATT.MOULSON,20132014,75,1040.57,878,1006,50.63,58.01,46.6,4.78,96.52,657,762,37.88,43.94,46.3,6.39,95.41,464,531,26.75,30.62,46.63,9.05,93.41,43.6,42.43,2.51,2.45,50.68,6.64,94.43,0.98,162,142,9.34,8.19,53.29,102.46,101.07,42,35,2.42,2.02,54.55,45.1,37
MATT.MOULSON,20142015,77,1074.08,799,1191,44.63,66.53,40.15,4.88,96.47,623,860,34.8,48.04,42.01,6.26,95.12,459,600,25.64,33.52,43.34,8.5,93,41.21,51.02,2.3,2.85,44.68,6.62,94.07,1.05,155,160,8.66,8.94,49.21,101.5,100.68,39,42,2.18,2.35,48.15,44.69,5
MATT.MOULSON,20152016,81,786.48,666,689,50.81,52.56,49.15,3.45,96.23,511,531,38.98,40.51,49.04,4.5,95.1,369,380,28.15,28.99,49.27,6.23,93.16,26.31,28.45,2.01,2.17,48.04,5.15,94.64,0.46,88,93,6.71,7.09,48.62,99.39,99.79,23,26,1.75,1.98,46.94,46.21,13
MATT.NIETO,20132014,47,596.65,596,585,59.93,58.83,50.47,3.19,96.07,444,415,44.65,41.73,51.69,4.28,94.46,318,310,31.98,31.17,50.64,5.97,92.58,25.45,23.94,2.56,2.41,51.53,5.73,94.23,0.23,77,78,7.74,7.84,49.68,98.56,99.96,19,23,1.91,2.31,45.24,48.44,-10
MATT.NIETO,20142015,72,907.08,966,869,63.9,57.48,52.64,3.42,94.48,706,633,46.7,41.87,52.73,4.67,92.42,498,463,32.94,30.63,51.82,6.63,89.63,42.64,37.16,2.82,2.46,53.44,6.04,94.13,-1.71,141,124,9.33,8.2,53.21,96.26,100.17,33,48,2.18,3.18,40.74,49.27,14
MATT.NIETO,20152016,67,771.59,713,698,55.44,54.28,50.53,2.66,95.99,534,496,41.52,38.57,51.84,3.56,94.35,384,367,29.86,28.54,51.13,4.95,92.37,30.81,32.24,2.4,2.51,48.86,5.77,93.5,0.85,110,121,8.55,9.41,47.62,97.32,99.27,19,28,1.48,2.18,40.43,49.07,12
MATT.NISKANEN,20112012,75,1052.05,1128,844,64.33,48.13,57.2,4.52,95.62,824,644,46.99,36.73,56.13,6.19,94.25,593,460,33.82,26.23,56.32,8.6,91.96,47.9,40.08,2.73,2.29,54.45,5.81,93.78,0.48,155,135,8.84,7.7,53.45,100.56,99.59,51,37,2.91,2.11,57.95,50.66,-2
MATT.NISKANEN,20122013,68.33333333,1092.889167,1095.041667,1045.5,60.12,57.4,51.16,3.74,96.73,820,767.0416667,45.02,42.11,51.67,5,95.55,572.2916667,550.0833333,31.42,30.2,50.99,7.16,93.79,26.03,26.9,2.44,2.52,49.18,5.42,94.01,1.54,126.4166667,148.625,6.94,8.16,45.96,100.95,99.43,41,34.16666667,2.25,1.88,54.55,48.46,5.125
MATT.NISKANEN,20132014,81,1309.45,1247,1087,57.14,49.81,53.43,5.53,96.5,924,808,42.34,37.02,53.35,7.47,95.3,681,557,31.2,25.52,55.01,10.13,93.18,52.62,43.92,2.41,2.01,54.5,5.69,94.56,0.73,171,135,7.84,6.19,55.88,103.31,100.26,69,38,3.16,1.74,64.49,52.08,3
MATT.NISKANEN,20142015,82,1420.51,1303,1205,55.04,50.9,51.95,3.53,96.27,937,870,39.58,36.75,51.85,4.91,94.83,636,632,26.86,26.69,50.16,7.23,92.88,53.56,48.8,2.26,2.06,52.32,5.72,94.39,0.44,180,172,7.6,7.26,51.14,100.11,100.11,46,45,1.94,1.9,50.55,51.19,-12
MATT.NISKANEN,20152016,82,1465.07,1371,1311,56.15,53.69,51.12,3.79,97.1,1022,935,41.85,38.29,52.22,5.09,95.94,729,662,29.86,27.11,52.41,7.13,94.26,60.18,51.43,2.46,2.11,53.92,5.89,94.5,1.44,199,169,8.15,6.92,54.08,101.39,100.39,52,38,2.13,1.56,57.78,48.25,-5
MATT.PUEMPEL,20142015,13,103.73,103,86,59.58,49.74,54.5,6.8,98.84,73,69,42.23,39.91,51.41,9.59,98.55,57,49,32.97,28.34,53.77,12.28,97.96,4.51,3.56,2.61,2.06,55.84,6.17,94.83,3.72,15,12,8.68,6.94,55.56,110.24,101.01,7,1,4.05,0.58,87.5,44.44,-10
MATT.PUEMPEL,20152016,26,276.36,230,311,49.93,67.52,42.51,3.04,96.78,167,239,36.26,51.89,41.13,4.19,95.82,122,182,26.49,39.51,40.13,5.74,94.51,9.88,15.65,2.14,3.4,38.69,5.92,93.45,2.36,40,58,8.68,12.59,40.82,100.24,99.37,7,10,1.52,2.17,41.18,46.99,-5
MATT.READ,20112012,79,883.24,819,795,55.64,54.01,50.74,5.62,95.6,601,576,40.83,39.13,51.06,7.65,93.92,426,394,28.94,26.77,51.95,10.8,91.12,36.89,37.24,2.51,2.53,49.76,6.14,93.53,0.39,123,124,8.36,8.42,49.8,101.91,99.67,46,35,3.12,2.38,56.79,44.56,4
MATT.READ,20122013,71.75,941.30875,831.9583333,948.125,53.03,60.43,46.74,4.93,95.68,635.5,690.1666667,40.51,43.99,47.94,6.45,94.06,442.4583333,474.9166667,28.2,30.27,48.23,9.27,91.37,22.39,25.51,2.44,2.78,46.75,6.02,93.69,0.37,129.8333333,140.0833333,8.28,8.93,48.1,100.63,99.71,41,41,2.61,2.61,50,48.23,0
MATT.READ,20132014,75,974.53,904,909,55.66,55.97,49.86,3.98,95.49,660,693,40.63,42.67,48.78,5.45,94.08,451,504,27.77,31.03,47.23,7.98,91.87,35.27,38.66,2.17,2.38,47.7,5.34,94.42,-0.34,122,123,7.51,7.57,49.8,99.85,99.76,36,41,2.22,2.52,46.75,49.35,-4
MATT.READ,20142015,80,1045.89,883,993,50.66,56.97,47.07,4.19,96.37,638,742,36.6,42.57,46.23,5.8,95.15,433,552,24.84,31.67,43.96,8.55,93.48,35.47,43.69,2.04,2.51,44.81,5.56,94.11,1.04,121,143,6.94,8.2,45.83,102.02,99.67,37,36,2.12,2.07,50.68,48.86,5
MATT.READ,20152016,79,884.34,912,799,61.88,54.21,53.3,2.74,96.25,648,564,43.96,38.27,53.47,3.86,94.68,464,409,31.48,27.75,53.15,5.39,92.67,38.13,32.74,2.59,2.22,53.8,5.88,94.19,0.49,127,110,8.62,7.46,53.59,98.05,100.08,25,30,1.7,2.04,45.45,46.1,-2
MATT.STAJAN,20112012,61,673.89,605,602,53.87,53.6,50.12,3.8,96.18,432,449,38.46,39.98,49.04,5.32,94.88,308,325,27.42,28.94,48.66,7.47,92.92,28.82,24.54,2.57,2.18,54.01,6.67,94.54,0.34,102,83,9.08,7.39,55.14,100.39,101.21,23,23,2.05,2.05,50,52.89,7
MATT.STAJAN,20122013,73.45833333,1037.231667,866.125,924.2083333,50.1,53.46,48.38,6.31,94.82,626.9583333,683.3333333,36.27,39.53,47.85,8.72,93,451,468.0833333,26.09,27.08,49.07,12.12,89.78,24.38,22.89,2.41,2.26,51.58,6.64,94.28,-1.28,170.8333333,124.7083333,9.88,7.21,57.8,101.9,100.92,54.66666667,47.83333333,3.16,2.77,53.33,46.69,-22.20833333
MATT.STAJAN,20132014,63,931.96,825,910,53.11,58.59,47.55,4,94.62,628,646,40.43,41.59,49.29,5.25,92.41,457,469,29.42,30.19,49.35,7.22,89.55,36.65,38.09,2.36,2.45,49.04,5.84,94.1,-1.69,124,124,7.98,7.98,50,96.77,99.94,33,49,2.12,3.15,40.24,49.34,-18
MATT.STAJAN,20142015,59,603.4,507,631,50.41,62.74,44.55,4.34,97.78,373,453,37.09,45.04,45.16,5.9,96.91,274,316,27.25,31.42,46.44,8.03,95.57,23.5,24.29,2.34,2.42,49.17,6.3,94.64,2.27,86,66,8.55,6.56,56.58,103.6,100.94,22,14,2.19,1.39,61.11,50.55,-5
MATT.STAJAN,20152016,80,858.92,692,888,48.34,62.03,43.8,3.76,96.17,510,613,35.63,42.82,45.41,5.1,94.45,353,432,24.66,30.18,44.97,7.37,92.13,28.05,34.46,1.96,2.41,44.87,5.5,94.38,0.08,90,121,6.29,8.45,42.65,99.5,99.88,26,34,1.82,2.38,43.33,47.77,-1
MATT.TAORMINA,20112012,30,429.32,345,347,48.22,48.5,49.86,4.93,97.12,271,261,37.87,36.48,50.94,6.27,96.17,212,184,29.63,25.72,53.54,8.02,94.57,15.51,13.92,2.17,1.95,52.69,5.72,94.67,1.5,45,44,6.29,6.15,50.56,102.58,100.39,17,10,2.38,1.4,62.96,48.08,5
MATT.TAORMINA,20132014,7,68.26,69,53,60.65,46.59,56.56,1.45,98.11,50,39,43.95,34.28,56.18,2,97.44,34,28,29.89,24.61,54.84,2.94,96.43,2.58,2.07,2.27,1.82,55.53,5.17,94.7,2.74,5,7,4.39,6.15,41.67,99.37,99.86,1,1,0.88,0.88,50,48.98,-1
MATT.TENNYSON,20122013,6.833333333,104.5329167,138.375,105.9166667,79.42,60.79,56.64,6.17,95.16,104.2083333,73.45833333,59.81,42.16,58.65,8.2,93.02,78.58333333,52.95833333,45.11,30.4,59.74,10.87,90.32,2.84,2.19,2.79,2.14,56.54,4.66,94.92,-1.89,15.375,11.95833333,8.82,6.86,56.25,101.19,99.58,8.541666667,5.125,4.9,2.94,62.5,55.93,1.708333333
MATT.TENNYSON,20142015,27,387.54,342,377,52.95,58.37,47.57,2.92,97.61,245,277,37.93,42.89,46.93,4.08,96.75,161,187,24.93,28.95,46.26,6.21,95.19,13.38,15.61,2.07,2.42,46.15,5.46,94.37,2.39,41,50,6.35,7.74,45.05,101.4,99.82,10,9,1.55,1.39,52.63,53.87,4
MATT.TENNYSON,20152016,29,256.73,222,249,51.88,58.19,47.13,4.95,95.58,167,172,39.03,40.2,49.26,6.59,93.6,126,120,29.45,28.05,51.22,8.73,90.83,11.01,10.84,2.57,2.53,50.4,6.6,93.7,-0.09,38,41,8.88,9.58,48.1,99.56,100.29,11,11,2.57,2.57,50,51.3,2
MAX.DOMI,20152016,81,997,900,1036,54.16,62.35,46.49,5,97.01,673,783,40.5,47.12,46.22,6.69,96.04,477,554,28.71,33.34,46.27,9.43,94.4,39,42.61,2.35,2.56,47.79,5.79,94.56,1.48,131,144,7.88,8.67,47.64,103.84,100.35,45,31,2.71,1.87,59.21,53.1,7
MAXIME.MACENAUER,20112012,29,218.81,169,210,46.34,57.58,44.59,2.96,96.19,128,163,35.1,44.7,43.99,3.91,95.09,80,114,21.94,31.26,41.24,6.25,92.98,7.4,8.72,2.03,2.39,45.89,5.78,94.65,0.44,23,23,6.31,6.31,50,99.23,100.43,5,8,1.37,2.19,38.46,51.69,-7
MAXIME.TALBOT,20112012,81,936.81,903,874,57.83,55.98,50.82,4.65,95.19,659,621,42.21,39.77,51.48,6.37,93.24,463,442,29.65,28.31,51.16,9.07,90.5,40.2,38.85,2.57,2.49,50.86,6.1,93.74,-0.51,130,121,8.33,7.75,51.79,99.57,99.84,42,42,2.69,2.69,50,46.73,8
MAXIME.TALBOT,20122013,59.79166667,671.52875,551.7916667,673.0833333,49.3,60.14,45.05,4.64,96.19,418.5416667,490.2916667,37.4,43.81,46.05,6.12,94.77,310.9166667,324.5833333,27.78,29,48.92,8.24,92.11,13.37,17.05,2.04,2.6,43.95,5.46,94.06,0.72,61.5,92.25,5.49,8.24,40,100.35,99.52,25.625,25.625,2.29,2.29,50,46.02,-3.416666667
MAXIME.TALBOT,20132014,81,1028.78,869,1080,50.68,62.99,44.59,4.03,96.94,649,836,37.85,48.76,43.7,5.39,96.05,474,597,27.64,34.82,44.26,7.38,94.47,34.49,51.94,2.01,3.03,39.9,5.31,93.79,2.27,113,193,6.59,11.26,36.93,101.86,99.1,35,33,2.04,1.92,51.47,49.14,-9
MAXIME.TALBOT,20142015,63,688.54,552,700,48.1,61,44.09,5.43,96.14,423,496,36.86,43.22,46.03,7.09,94.56,320,344,27.89,29.98,48.19,9.38,92.15,22.12,27.63,1.93,2.41,44.46,5.23,94.43,0.13,73,83,6.36,7.23,46.79,101.53,99.66,30,27,2.61,2.35,52.63,51.65,7
MAXIM.LAPIERRE,20112012,82,792.21,614,750,46.5,56.8,45.01,3.91,96.27,451,571,34.16,43.25,44.13,5.32,95.1,335,417,25.37,31.58,44.55,7.16,93.29,21.33,34.16,1.62,2.59,38.43,4.73,94.02,1.08,66,107,5,8.1,38.15,100.45,98.75,24,28,1.82,2.12,46.15,52.97,8
MAXIM.LAPIERRE,20122013,82,845.0441667,584.25,801.2083333,41.48,56.89,42.17,3.51,95.74,430.5,606.4583333,30.57,43.06,41.52,4.76,94.37,316.0416667,416.8333333,22.44,29.6,43.12,6.49,91.8,13.78,20.63,1.67,2.5,40.05,5.47,94.19,0.18,83.70833333,128.125,5.94,9.1,39.52,98.29,99.66,20.5,34.16666667,1.46,2.43,37.5,52.95,-23.91666667
MAXIM.LAPIERRE,20132014,71,660.58,481,590,43.69,53.59,44.91,4.37,95.93,366,419,33.24,38.06,46.62,5.74,94.27,265,302,24.07,27.43,46.74,7.92,92.05,19.11,23.49,1.74,2.13,44.86,5.22,94.39,-0.12,57,74,5.18,6.72,43.51,99.98,99.62,21,24,1.91,2.18,46.67,54.44,-13
MAXIM.LAPIERRE,20142015,80,673.74,486,618,43.28,55.04,44.02,3.29,95.15,363,448,32.33,39.9,44.76,4.41,93.3,277,336,24.67,29.92,45.19,5.78,91.07,21.8,28.08,1.94,2.5,43.71,6.01,93.73,-0.43,62,109,5.52,9.71,36.26,96.85,99.74,16,30,1.42,2.67,34.78,55.8,-16
MAX.MCCORMICK,20152016,20,202.92,188,184,55.59,54.41,50.54,2.66,95.11,138,133,40.8,39.33,50.92,3.62,93.23,106,85,31.34,25.13,55.5,4.72,89.41,6.17,7.54,1.83,2.23,45,4.47,94.33,-1.09,20,27,5.91,7.98,42.55,94.13,98.8,5,9,1.48,2.66,35.71,53.97,-12
MAX.PACIORETTY,20112012,79,1098.68,1121,1052,61.22,57.45,51.59,5,95.25,809,777,44.18,42.43,51.01,6.92,93.56,591,575,32.28,31.4,50.69,9.48,91.3,47.38,49.7,2.59,2.71,48.81,5.86,93.6,-0.04,167,181,9.12,9.88,47.99,100.78,99.46,56,50,3.06,2.73,52.83,46.95,24
MAX.PACIORETTY,20122013,75.16666667,926.4633333,1118.958333,731.1666667,72.47,47.35,60.48,5.34,94.39,797.7916667,510.7916667,51.67,33.08,60.97,7.49,91.97,579.125,355.3333333,37.51,23.01,61.97,10.32,88.46,27.65,16.27,3.06,1.8,62.95,5.92,94.56,-2.58,157.1666667,83.70833333,10.18,5.42,65.25,98.79,100.48,59.79166667,41,3.87,2.66,59.32,48.44,32.45833333
MAX.PACIORETTY,20132014,73,965.12,998,935,62.04,58.13,51.63,4.61,96.15,733,689,45.57,42.83,51.55,6.28,94.78,514,491,31.95,30.52,51.14,8.95,92.67,45.99,42.44,2.86,2.64,52.01,6.27,93.84,0.94,166,148,10.32,9.2,52.87,101.62,100.11,46,36,2.86,2.24,56.1,49.75,-5
MAX.PACIORETTY,20142015,80,1109.53,1164,1094,62.95,59.16,51.55,4.47,97.71,828,772,44.78,41.75,51.75,6.28,96.76,587,565,31.74,30.55,50.95,8.86,95.58,53.41,47.13,2.89,2.55,53.12,6.45,93.89,2.87,176,176,9.52,9.52,50,104.43,100.35,52,25,2.81,1.35,67.53,50.13,4
MAX.PACIORETTY,20152016,82,1067.88,1199,962,67.37,54.05,55.48,4.09,94.8,884,701,49.67,39.39,55.77,5.54,92.87,652,527,36.63,29.61,55.3,7.52,90.51,54.32,44.71,3.05,2.51,54.85,6.14,93.62,-0.75,191,158,10.73,8.88,54.73,98.03,99.77,49,50,2.75,2.81,49.49,48.59,8
MAX.REINHART,20132014,8,77.84,67,79,51.64,60.89,45.89,4.48,97.47,42,57,32.37,43.94,42.42,7.14,96.49,27,42,20.81,32.37,39.13,11.11,95.24,2.17,3.17,1.67,2.45,40.56,5.16,94.43,2.06,5,13,3.85,10.02,27.78,106.35,99.59,3,2,2.31,1.54,60,40,2
MAX.TALBOT,20142015,18,195.67,148,179,45.38,54.89,45.26,1.35,96.09,111,134,34.04,41.09,45.31,1.8,94.78,93,86,28.52,26.37,51.96,2.15,91.86,5.66,7.37,1.74,2.26,43.44,5.1,94.5,0.28,18,22,5.52,6.75,45,94.01,99.6,2,7,0.61,2.15,22.22,49.11,11
MAX.TALBOT,20152016,38,336.54,248,363,44.21,64.72,40.59,3.63,93.94,183,267,32.63,47.6,40.67,4.92,91.76,135,199,24.07,35.48,40.42,6.67,88.94,10,13.8,1.78,2.46,42.01,5.46,94.83,-3.07,35,43,6.24,7.67,44.87,95.61,100.29,9,22,1.6,3.92,29.03,50.61,4
MAXWELL.REINHART,20122013,18.79166667,226.7470833,172.5416667,227.2083333,45.66,60.12,43.16,4.95,94.74,133.25,160.5833333,35.26,42.49,45.35,6.41,92.55,105.9166667,114.4583333,28.03,30.29,48.06,8.06,89.55,3.99,6.19,1.8,2.8,39.18,5.11,93.42,-0.87,17.08333333,37.58333333,4.52,9.95,31.25,97.62,98.53,8.541666667,11.95833333,2.26,3.16,41.67,37.61,0
MELKER.KARLSSON,20142015,53,713.89,750,627,63.03,52.7,54.47,4,95.22,541,454,45.47,38.16,54.37,5.55,93.39,380,317,31.94,26.64,54.52,7.89,90.54,32.23,24.88,2.71,2.09,56.43,5.96,94.52,-1.13,107,79,8.99,6.64,57.53,98.43,100.48,30,30,2.52,2.52,50,54.47,0
MELKER.KARLSSON,20152016,65,740.13,652,666,52.86,53.99,49.47,3.53,96.7,482,461,39.07,37.37,51.11,4.77,95.23,314,329,25.45,26.67,48.83,7.32,93.31,26.7,23.57,2.16,1.91,53.11,5.54,94.89,0.34,90,79,7.3,6.4,53.25,100.64,100.43,23,22,1.86,1.78,51.11,49.15,7
MICHAEL.BOURNIVAL,20132014,55,509.14,395,546,46.55,64.34,41.98,2.78,96.15,283,366,33.35,43.13,43.61,3.89,94.26,203,256,23.92,30.17,44.23,5.42,91.8,15.6,22.45,1.84,2.65,41,5.51,93.87,0.4,51,71,6.01,8.37,41.8,97.22,99.38,11,21,1.3,2.47,34.38,46.44,0
MICHAEL.BOURNIVAL,20142015,29,218.02,188,203,51.74,55.87,48.08,5.32,96.55,128,141,35.23,38.8,47.58,7.81,95.04,101,97,27.8,26.69,51.01,9.9,92.78,6.98,7.58,1.92,2.09,47.93,5.45,94.62,0.41,22,25,6.05,6.88,46.81,102.68,100.08,10,7,2.75,1.93,58.82,49.73,10
MICHAEL.CHAPUT,20132014,17,144.3,87,154,36.17,64.03,36.1,5.75,96.75,60,112,24.95,46.57,34.88,8.33,95.54,40,82,16.63,34.1,32.79,12.5,93.9,2.73,4.77,1.13,1.98,36.39,4.55,95.74,-0.2,10,14,4.16,5.82,41.67,106.4,100.29,5,5,2.08,2.08,50,45.52,0
MICHAEL.CHAPUT,20142015,33,291.99,180,309,36.99,63.5,36.81,2.78,95.79,143,226,29.38,46.44,38.75,3.5,94.25,103,169,21.17,34.73,37.87,4.85,92.31,7.56,12.97,1.55,2.66,36.84,5.29,94.26,-0.02,20,43,4.11,8.84,31.75,97.16,99.55,5,13,1.03,2.67,27.78,47.54,-6
MICHAEL.CHAPUT,20152016,8,71.27,63,67,53.04,56.41,48.46,6.35,98.51,44,49,37.04,41.25,47.31,9.09,97.96,32,34,26.94,28.62,48.48,12.5,97.06,3.79,2.37,3.19,2,61.5,8.62,95.16,2.8,13,3,10.94,2.53,81.25,109.56,103.77,4,1,3.37,0.84,80,64.47,-1
MICHAEL.DEL ZOTTO,20112012,77,1210.21,997,1114,49.43,55.23,47.23,5.32,96.5,739,796,36.64,39.46,48.14,7.17,95.1,550,573,27.27,28.41,48.98,9.64,93.19,52.43,50.81,2.6,2.52,50.79,7.09,93.62,1.48,203,185,10.06,9.17,52.32,102.83,100.71,53,39,2.63,1.93,57.61,51.51,15
MICHAEL.DEL ZOTTO,20122013,78.58333333,1382.280833,1364.958333,1383.75,59.25,60.06,49.66,4.13,97.28,1006.208333,963.5,43.68,41.82,51.08,5.6,96.1,708.9583333,708.9583333,30.77,30.77,50,7.95,94.7,39.31,37.03,2.91,2.75,51.49,6.67,93.44,2.66,247.7083333,228.9166667,10.75,9.94,51.97,102.65,100.11,56.375,37.58333333,2.45,1.63,60,48.08,10.25
MICHAEL.DEL ZOTTO,20132014,67,987.52,949,929,57.66,56.44,50.53,3.69,95.59,706,716,42.9,43.5,49.65,4.96,94.27,510,508,30.99,30.87,50.1,6.86,91.93,40.16,43.63,2.44,2.65,47.93,5.69,93.91,0.37,151,145,9.17,8.81,51.01,98.79,99.6,35,41,2.13,2.49,46.05,49.82,25
MICHAEL.DEL ZOTTO,20142015,64,1074.25,1032,1079,57.64,60.27,48.89,3.97,96.2,743,769,41.5,42.95,49.14,5.52,94.67,531,562,29.66,31.39,48.58,7.72,92.7,41.3,44.8,2.31,2.5,47.97,5.56,94.17,0.49,117,147,6.53,8.21,44.32,100.43,99.73,41,41,2.29,2.29,50,51.66,-3
MICHAEL.DEL ZOTTO,20152016,52,919.71,937,880,61.13,57.41,51.57,2.35,96.14,675,639,44.04,41.69,51.37,3.26,94.68,481,489,31.38,31.9,49.59,4.57,93.05,35.97,35.26,2.35,2.3,50.49,5.33,94.48,0.2,126,116,8.22,7.57,52.07,97.62,99.81,22,34,1.44,2.22,39.29,52.15,-7
MICHAEL.FERLAND,20142015,26,258.32,206,255,47.85,59.23,44.69,2.91,98.04,157,171,36.47,39.72,47.87,3.82,97.08,110,121,25.55,28.1,47.62,5.45,95.87,8.52,9.54,1.98,2.22,47.18,5.43,94.42,2.65,28,32,6.5,7.43,46.67,101.32,99.85,6,5,1.39,1.16,54.55,43.56,-2
MICHAEL.FROLIK,20112012,63,692.08,610,572,52.88,49.59,51.61,1.97,95.45,445,417,38.58,36.15,51.62,2.7,93.76,318,309,27.57,26.79,50.72,3.77,91.59,22.79,24.59,1.98,2.13,48.1,5.12,94.1,-0.34,65,90,5.64,7.8,41.94,95.36,99.22,12,26,1.04,2.25,31.58,50.53,-2
MICHAEL.FROLIK,20122013,76.875,729.0654167,726.0416667,568.875,59.75,46.82,56.07,4.71,95.5,543.25,404.875,44.71,33.32,57.3,6.29,93.67,408.2916667,293.8333333,33.6,24.18,58.15,8.37,91.28,14.94,14.91,2.1,2.1,50.04,4.7,93.71,-0.04,71.75,76.875,5.9,6.33,48.28,99.65,98.41,34.16666667,25.625,2.81,2.11,57.14,52.19,-22.20833333
MICHAEL.FROLIK,20132014,81,1095.92,1169,1039,64,56.88,52.94,4.7,95.57,853,773,46.7,42.32,52.46,6.45,94.05,600,569,32.85,31.15,51.33,9.17,91.92,52.2,49.68,2.86,2.72,51.23,6.12,93.57,0.48,170,177,9.31,9.69,48.99,101.08,99.69,55,46,3.01,2.52,54.46,44.73,0
MICHAEL.FROLIK,20142015,82,1100.21,1086,883,59.23,48.15,55.15,4.14,95.58,758,647,41.34,35.28,53.95,5.94,93.97,561,480,30.59,26.18,53.89,8.02,91.88,47.67,41.67,2.6,2.27,53.36,6.29,93.56,0.41,166,151,9.05,8.23,52.37,99.9,99.85,45,39,2.45,2.13,53.57,46.17,-13
MICHAEL.FROLIK,20152016,64,830.32,860,812,62.14,58.68,51.44,4.07,95.32,604,582,43.65,42.06,50.93,5.79,93.47,446,392,32.23,28.33,53.22,7.85,90.31,36.96,33.27,2.67,2.4,52.63,6.12,94.28,-0.81,117,114,8.45,8.24,50.65,98.15,100.4,35,38,2.53,2.75,47.95,48.45,-1
MICHAEL.GRABNER,20112012,78,957.52,852,963,53.39,60.34,46.94,3.99,95.22,633,686,39.66,42.99,47.99,5.37,93.29,469,491,29.39,30.77,48.85,7.25,90.63,41.68,46.8,2.61,2.93,47.1,6.58,93.18,0.12,155,173,9.71,10.84,47.26,97.88,99.76,34,46,2.13,2.88,42.5,45.71,12
MICHAEL.GRABNER,20122013,76.875,855.8579167,797.7916667,814.875,55.93,57.13,49.47,4.5,96.44,575.7083333,579.125,40.36,40.6,49.85,6.23,94.99,428.7916667,374.125,30.06,26.23,53.4,8.37,92.24,22.48,24.04,2.69,2.88,48.33,6.67,92.91,2.08,140.0833333,150.3333333,9.82,10.54,48.24,100.6,99.58,35.875,29.04166667,2.52,2.04,55.26,45.95,-3.416666667
MICHAEL.GRABNER,20132014,64,692.97,655,635,56.71,54.98,50.78,3.97,93.86,460,466,39.83,40.35,49.68,5.65,91.63,359,337,31.08,29.18,51.58,7.24,88.43,29.9,32.95,2.59,2.85,47.57,6.5,92.93,-1.3,122,123,10.56,10.65,49.8,95.67,99.43,26,39,2.25,3.38,40,48.86,3
