Player,Season,G,A1,A2,A,P,P1,G60,A160,A260,A60,P60,P160,iCF,iCF60,iCSh%,iFF,iFF60,iFSh%,iSF,iSF60,iSh%,ixG,ixG60,ixFSh%,iSCF,iSCF60,iHF,iHA,iGVA,iTKA,iBLK,iFOW,iFOL,iFO%,iPENT,iPEND,iPENDIFF,iRB,iRS,Avg.DIST
JAY.ROSEHILL,20132014,2,0,0,0,2,2,0.73,0,0,0,0.73,0.73,26,9.47,7.69,20,7.28,10,14,5.1,14.29,1.03,0.37,5.13,3,1.09,48,34,5,1,4,0,1,0,6,11,5,0,2,29.31
JAYSON.MEGNA,20132014,5,3,1,4,9,8,0.83,0.5,0.17,0.67,1.5,1.33,63,10.48,7.94,47,7.82,10.64,36,5.99,13.89,4.43,0.74,9.42,18,2.99,47,39,4,7,13,1,8,11.11,2,5,3,4,5,25.03
JAYSON.MEGNA,20142015,0,0,1,1,1,0,0,0,0.49,0.49,0.49,0,22,10.79,0,16,7.85,0,12,5.89,0,0.75,0.37,4.66,2,0.98,40,16,4,3,8,0,0,0,5,2,-3,0,0,27.52
JAYSON.MEGNA,20152016,1,0,1,1,2,1,0.96,0,0.96,0.96,1.91,0.96,19,18.19,5.26,13,12.45,7.69,8,7.66,12.5,1.23,1.17,9.43,3,2.87,6,8,2,1,1,1,0,100,1,1,0,0,2,22.22
JC.LIPON,20152016,0,0,1,1,1,0,0,0,0.96,0.96,0.96,0,7,6.72,0,4,3.84,0,4,3.84,0,0.2,0.2,5.08,0,0,29,7,0,1,2,0,0,0,0,1,1,0,0,25.16
JEAN-GABRIEL.PAGEAU,20122013,3.416666667,1.708333333,0,1.708333333,5.125,5.125,1.32,0.66,0,0.66,1.98,1.98,35.875,13.88,9.52,27.33333333,10.58,12.5,22.20833333,8.6,15.38,2.3575,0.91,8.64,10.25,3.97,17.08333333,23.91666667,3.416666667,1.708333333,1.708333333,58.08333333,61.5,48.57,0,1.708333333,1.708333333,0,1.708333333,19.47
JEAN-GABRIEL.PAGEAU,20132014,2,0,0,0,2,2,0.53,0,0,0,0.53,0.53,51,13.46,3.92,42,11.08,4.76,27,7.13,7.41,3.15,0.83,7.5,13,3.43,34,29,9,5,5,99,85,53.8,4,4,0,3,3,30.78
JEAN-GABRIEL.PAGEAU,20142015,7,4,5,9,16,11,0.73,0.42,0.52,0.94,1.68,1.15,126,13.19,5.56,105,10.99,6.67,80,8.38,8.75,8.38,0.88,7.98,30,3.14,149,78,11,16,12,269,254,51.43,2,12,10,9,8,25.06
JEAN-GABRIEL.PAGEAU,20152016,8,11,7,18,26,19,0.45,0.62,0.39,1.01,1.46,1.07,175,9.82,4.57,131,7.35,6.11,102,5.72,7.84,9.82,0.55,7.5,40,2.24,150,105,30,23,40,462,386,54.48,7,12,5,8,13,28.16
JEAN-PHILIPPE.COTE,20132014,0,1,3,4,4,1,0,0.36,1.07,1.42,1.42,0.36,33,11.73,0,23,8.17,0,12,4.26,0,0.8,0.29,3.49,0,0,38,20,2,0,17,0,0,0,6,1,-5,1,0,36.84
JED.ORTMEYER,20112012,1,0,1,1,2,1,0.2,0,0.2,0.2,0.4,0.2,78,15.7,1.28,62,12.48,1.61,40,8.05,2.5,3.29,0.66,5.3,13,2.62,51,29,2,13,12,4,5,44.44,5,6,1,2,3,36.63
JEFF.CARTER,20112012,9,5,4,9,18,14,0.7,0.39,0.31,0.7,1.41,1.1,211,16.52,4.27,175,13.7,5.14,122,9.55,7.38,11.6,0.91,6.63,40,3.13,14,48,12,20,14,268,265,50.28,6,4,-2,8,18,29.03
JEFF.CARTER,20122013,25.625,5.125,1.708333333,6.833333333,32.45833333,30.75,1.49,0.3,0.1,0.4,1.89,1.79,321.1666667,18.68,7.98,242.5833333,14.11,10.56,158.875,9.24,16.13,16.86125,0.98,6.95,59.79166667,3.48,39.29166667,88.83333333,34.16666667,32.45833333,20.5,247.7083333,222.0833333,52.73,10.25,8.541666667,-1.708333333,11.95833333,17.08333333,28.05
JEFF.CARTER,20132014,14,11,5,16,30,25,0.91,0.72,0.33,1.05,1.96,1.63,316,20.64,4.43,246,16.07,5.69,179,11.69,7.82,17.03,1.11,6.92,62,4.05,60,67,38,25,23,229,201,53.26,10,10,0,17,21,29.3
JEFF.CARTER,20142015,15,14,13,27,42,29,0.86,0.81,0.75,1.56,2.42,1.67,301,17.34,4.98,241,13.88,6.22,158,9.1,9.49,16.8,0.97,6.97,60,3.46,68,50,30,22,22,455,432,51.3,7,9,2,15,18,31.75
JEFF.CARTER,20152016,9,13,11,24,33,22,0.53,0.77,0.65,1.42,1.95,1.3,323,19.11,2.79,250,14.79,3.6,171,10.12,5.26,15.52,0.92,6.21,57,3.37,78,56,29,21,29,454,484,48.4,6,9,3,15,23,29.69
JEFF.HALPERN,20112012,4,6,3,9,13,10,0.34,0.51,0.26,0.77,1.11,0.85,99,8.43,4.04,79,6.72,5.06,60,5.11,6.67,8.88,0.76,11.24,39,3.32,48,76,5,20,27,252,185,57.67,9,8,-1,10,8,22.2
JEFF.HALPERN,20122013,1.708333333,1.708333333,1.708333333,3.416666667,5.125,3.416666667,0.17,0.17,0.17,0.34,0.51,0.34,73.45833333,7.32,2.33,54.66666667,5.45,3.12,35.875,3.58,4.76,4.305,0.43,7.86,22.20833333,2.21,87.125,68.33333333,3.416666667,17.08333333,29.04166667,276.75,193.0416667,58.91,6.833333333,10.25,3.416666667,1.708333333,3.416666667,23.78
JEFF.HALPERN,20132014,5,3,4,7,12,8,0.55,0.33,0.44,0.77,1.32,0.88,68,7.49,7.35,54,5.94,9.26,42,4.62,11.9,4.15,0.46,7.69,13,1.43,64,65,3,8,21,233,180,56.42,11,7,-4,3,4,25.55
JEFF.PETRY,20112012,1,11,7,18,19,12,0.05,0.54,0.34,0.89,0.94,0.59,185,9.1,0.54,123,6.05,0.81,83,4.08,1.2,4.27,0.21,3.47,10,0.49,96,90,73,23,100,0,0,0,9,6,-3,3,12,45.63
JEFF.PETRY,20122013,3.416666667,6.833333333,8.541666667,15.375,18.79166667,10.25,0.15,0.3,0.38,0.68,0.83,0.45,213.5416667,9.43,1.6,152.0416667,6.72,2.25,104.2083333,4.6,3.28,3.980416667,0.18,2.62,5.125,0.23,148.625,121.2916667,63.20833333,32.45833333,100.7916667,0,1.708333333,0,13.66666667,10.25,-3.416666667,3.416666667,1.708333333,49.74
JEFF.PETRY,20132014,4,4,4,8,12,8,0.18,0.18,0.18,0.37,0.55,0.37,186,8.54,2.15,120,5.51,3.33,74,3.4,5.41,4.14,0.19,3.45,8,0.37,150,107,74,20,97,0,0,0,15,6,-9,5,8,44.02
JEFF.PETRY,20142015,6,7,3,10,16,13,0.27,0.31,0.13,0.45,0.72,0.58,235,10.55,2.55,147,6.6,4.08,99,4.44,6.06,4.54,0.2,3.09,8,0.36,132,117,70,37,96,0,0,0,14,4,-10,8,13,50.53
JEFF.PETRY,20152016,4,2,2,4,8,6,0.29,0.15,0.15,0.29,0.59,0.44,190,13.96,2.11,119,8.74,3.36,83,6.1,4.82,3.47,0.26,2.92,8,0.59,71,111,40,11,56,0,0,0,8,3,-5,6,14,49.47
JEFF.SCHULTZ,20112012,1,3,0,3,4,4,0.08,0.25,0,0.25,0.33,0.33,59,4.87,1.69,34,2.81,2.94,22,1.82,4.55,0.77,0.06,2.25,1,0.08,42,46,29,9,49,0,0,0,5,1,-4,0,3,53.31
JEFF.SCHULTZ,20122013,0,3.416666667,1.708333333,5.125,5.125,3.416666667,0,0.37,0.19,0.56,0.56,0.37,58.08333333,6.35,0,27.33333333,2.99,0,20.5,2.24,0,0.66625,0.07,2.41,0,0,25.625,56.375,6.833333333,5.125,32.45833333,0,0,0,8.541666667,0,-8.541666667,0,0,47.08
JEFF.SCHULTZ,20142015,0,1,0,1,1,1,0,0.47,0,0.47,0.47,0.47,16,7.46,0,11,5.13,0,7,3.26,0,0.22,0.1,1.97,0,0,10,11,4,0,8,0,0,0,2,0,-2,0,1,53.63
JEFF.SKINNER,20112012,15,9,5,14,29,24,1.01,0.61,0.34,0.94,1.96,1.62,263,17.73,5.7,201,13.55,7.46,147,9.91,10.2,16.53,1.11,8.22,62,4.18,36,83,32,39,13,61,83,42.36,12,34,22,15,14,26.1
JEFF.SKINNER,20122013,11.95833333,6.833333333,3.416666667,10.25,22.20833333,18.79166667,0.69,0.39,0.2,0.59,1.28,1.08,365.5833333,21.02,3.27,287,16.5,4.17,203.2916667,11.69,5.88,20.43166667,1.17,7.12,71.75,4.12,29.04166667,100.7916667,23.91666667,59.79166667,13.66666667,30.75,32.45833333,48.65,11.95833333,32.45833333,20.5,22.20833333,30.75,30.27
JEFF.SKINNER,20132014,19,9,3,12,31,28,1.22,0.58,0.19,0.77,1.98,1.79,326,20.87,5.83,251,16.07,7.57,196,12.55,9.69,15.96,1.02,6.36,52,3.33,20,56,32,43,6,20,22,47.62,8,23,15,9,23,28.41
JEFF.SKINNER,20142015,13,7,3,10,23,20,0.78,0.42,0.18,0.6,1.38,1.2,343,20.6,3.79,262,15.73,4.96,179,10.75,7.26,18.1,1.09,6.91,68,4.08,44,70,32,53,11,11,13,45.83,8,22,14,15,23,29.49
JEFF.SKINNER,20152016,20,17,2,19,39,37,1.1,0.93,0.11,1.04,2.14,2.03,333,18.3,6.01,260,14.29,7.69,194,10.66,10.31,19.89,1.09,7.65,71,3.9,20,75,38,71,16,7,13,35,8,20,12,12,25,26.61
JEFF.TAFFE,20112012,0,1,1,2,2,1,0,1.1,1.1,2.2,2.2,1.1,10,10.98,0,7,7.69,0,6,6.59,0,0.36,0.4,5.21,2,2.2,7,8,1,0,2,1,2,33.33,0,0,0,0,0,34.39
JEFF.WOYWITKA,20112012,1,2,3,5,6,3,0.23,0.45,0.68,1.13,1.35,0.68,33,7.44,3.03,18,4.06,5.56,13,2.93,7.69,0.44,0.1,2.43,0,0,18,40,7,4,19,0,0,0,4,0,-4,1,0,50.45
JEREMY.MORIN,20132014,5,5,1,6,11,10,1.43,1.43,0.29,1.71,3.14,2.86,73,20.85,6.85,57,16.28,8.77,43,12.28,11.63,3.78,1.08,6.63,13,3.71,20,29,0,9,2,3,2,60,4,7,3,1,4,28.1
JEREMY.MORIN,20142015,2,4,0,4,6,6,0.29,0.57,0,0.57,0.86,0.86,106,15.18,1.89,85,12.17,2.35,70,10.03,2.86,5.81,0.83,6.84,24,3.44,44,41,9,14,5,1,3,25,9,5,-4,3,7,28.97
JEREMY.WELSH,20132014,1,0,0,0,1,1,0.47,0,0,0,0.47,0.47,20,9.43,5,18,8.49,5.56,13,6.13,7.69,1,0.47,5.54,4,1.89,16,12,5,3,8,46,43,51.69,1,3,2,0,0,23.42
JEROME.SAMSON,20112012,1,2,0,2,3,3,0.35,0.71,0,0.71,1.06,1.06,50,17.64,2,38,13.41,2.63,28,9.88,3.57,1.93,0.68,5.09,8,2.82,10,19,0,6,5,0,0,0,4,0,-4,0,2,32.71
JERRED.SMITHSON,20112012,1,1,3,4,5,2,0.09,0.09,0.28,0.37,0.47,0.19,65,6.05,1.54,52,4.84,1.92,35,3.26,2.86,3.13,0.29,6.02,11,1.02,122,42,13,12,24,299,210,58.74,12,5,-7,2,2,31.83
JERRED.SMITHSON,20122013,3.416666667,5.125,0,5.125,8.541666667,8.541666667,0.33,0.49,0,0.49,0.82,0.82,76.875,7.35,4.44,59.79166667,5.72,5.71,44.41666667,4.25,7.69,3.929166667,0.38,6.57,11.95833333,1.14,152.0416667,47.83333333,10.25,10.25,35.875,333.125,278.4583333,54.47,8.541666667,6.833333333,-1.708333333,1.708333333,5.125,29.55
JERRED.SMITHSON,20132014,0,0,0,0,0,0,0,0,0,0,0,0,11,5.5,0,8,4,0,2,1,0,0.52,0.26,6.46,2,1,33,8,2,2,6,100,70,58.82,3,2,-1,0,1,24.86
JERRY.D'AMIGO,20132014,1,1,1,2,3,2,0.4,0.4,0.4,0.79,1.19,0.79,19,7.53,5.26,14,5.55,7.14,11,4.36,9.09,1.2,0.48,8.56,5,1.98,22,34,3,5,4,1,1,50,0,6,6,1,2,24.03
JERRY.D'AMIGO,20142015,0,0,0,0,0,0,0,0,0,0,0,0,8,6.43,0,7,5.63,0,6,4.82,0,0.38,0.3,5.36,1,0.8,8,15,0,2,6,0,0,0,1,2,1,0,0,26.55
JESPER.FAST,20132014,0,0,0,0,0,0,0,0,0,0,0,0,14,8.25,0,10,5.9,0,7,4.13,0,0.82,0.48,8.17,3,1.77,20,14,0,1,3,0,0,0,1,1,0,2,1,30.25
JESPER.FAST,20142015,5,3,4,7,12,8,0.5,0.3,0.4,0.7,1.21,0.8,85,8.55,5.88,67,6.74,7.46,49,4.93,10.2,6.71,0.67,10.01,33,3.32,98,75,4,11,23,2,7,22.22,2,6,4,5,4,20.23
JESPER.FAST,20152016,7,7,10,17,24,14,0.44,0.44,0.63,1.07,1.52,0.88,126,7.96,5.56,99,6.26,7.07,67,4.23,10.45,7.93,0.5,8.01,34,2.15,100,108,16,27,34,0,2,0,9,12,3,4,3,24.9
JESSE.JOENSUU,20122013,0,3.416666667,0,3.416666667,3.416666667,3.416666667,0,1.7,0,1.7,1.7,1.7,30.75,15.3,0,27.33333333,13.6,0,25.625,12.75,0,2.05,1.02,7.51,6.833333333,3.4,20.5,32.45833333,5.125,8.541666667,0,0,0,0,5.125,0,-5.125,1.708333333,1.708333333,21.66
JESSE.JOENSUU,20132014,2,1,1,2,4,3,0.34,0.17,0.17,0.34,0.67,0.5,67,11.27,2.99,50,8.41,4,37,6.22,5.41,3.88,0.65,7.76,13,2.19,63,49,17,14,18,0,5,0,4,7,3,5,5,31.25
JESSE.JOENSUU,20142015,1,0,1,1,2,1,0.32,0,0.32,0.32,0.63,0.32,29,9.16,3.45,27,8.52,3.7,17,5.37,5.88,2.51,0.79,9.31,9,2.84,37,22,4,7,8,0,0,0,7,1,-6,3,3,28.95
JESSE.WINCHESTER,20112012,1,2,2,4,5,3,0.24,0.47,0.47,0.94,1.18,0.71,76,17.88,1.32,58,13.65,1.72,44,10.35,2.27,3.3,0.78,5.7,15,3.53,48,37,6,7,2,89,77,53.61,4,4,0,3,4,32.96
JESSE.WINCHESTER,20132014,8,9,0,9,17,17,0.92,1.03,0,1.03,1.95,1.95,141,16.17,5.67,119,13.65,6.72,93,10.67,8.6,8.65,0.99,7.27,31,3.56,61,72,9,6,17,32,37,46.38,7,6,-1,8,7,26.74
JIMMY.HAYES,20112012,4,2,1,3,7,6,0.82,0.41,0.21,0.62,1.44,1.24,57,11.75,7.02,49,10.1,8.16,37,7.63,10.81,3.91,0.81,7.99,12,2.47,49,38,0,11,6,5,4,55.56,4,5,1,2,3,22.69
JIMMY.HAYES,20122013,1.708333333,3.416666667,1.708333333,5.125,6.833333333,5.125,0.44,0.89,0.44,1.33,1.77,1.33,35.875,9.3,4.76,30.75,7.97,5.56,22.20833333,5.76,7.69,2.528333333,0.66,8.25,8.541666667,2.21,18.79166667,22.20833333,3.416666667,5.125,15.375,6.833333333,5.125,57.14,0,3.416666667,3.416666667,0,5.125,22.67
JIMMY.HAYES,20132014,8,4,2,6,14,12,0.91,0.46,0.23,0.69,1.6,1.37,112,12.79,7.14,92,10.51,8.7,63,7.2,12.7,8.01,0.91,8.7,34,3.88,111,62,4,13,19,11,19,36.67,7,4,-3,6,7,22.78
JIMMY.HAYES,20142015,15,5,3,8,23,20,0.99,0.33,0.2,0.53,1.52,1.32,208,13.75,7.21,178,11.76,8.43,139,9.19,10.79,13.36,0.88,7.51,45,2.97,143,86,16,20,12,3,3,50,3,12,9,8,10,22.69
JIMMY.HAYES,20152016,9,4,9,13,22,13,0.59,0.26,0.59,0.86,1.45,0.86,162,10.69,5.56,143,9.44,6.29,116,7.66,7.76,11.81,0.78,8.26,51,3.37,126,105,27,24,15,33,52,38.82,17,9,-8,8,6,25.61
JIM.O'BRIEN,20112012,3,2,1,3,6,5,0.68,0.46,0.23,0.68,1.37,1.14,62,14.14,4.84,45,10.26,6.67,35,7.98,8.57,2.65,0.61,5.9,9,2.05,25,33,5,12,5,90,92,49.45,1,1,0,2,2,30.43
JIM.O'BRIEN,20122013,6.833333333,1.708333333,0,1.708333333,8.541666667,8.541666667,0.95,0.24,0,0.24,1.18,1.18,97.375,13.47,7.02,78.58333333,10.87,8.7,61.5,8.51,11.11,4.15125,0.57,5.28,10.25,1.42,44.41666667,61.5,6.833333333,13.66666667,15.375,119.5833333,124.7083333,48.95,3.416666667,5.125,1.708333333,6.833333333,3.416666667,30.62
JIM.SLATER,20112012,11,6,2,8,19,17,0.72,0.39,0.13,0.52,1.24,1.11,163,10.6,6.75,141,9.17,7.8,106,6.89,10.38,9.67,0.63,6.86,33,2.15,150,83,16,19,49,482,388,55.4,11,11,0,4,11,29.37
JIM.SLATER,20122013,1.708333333,0,1.708333333,1.708333333,3.416666667,1.708333333,0.28,0,0.28,0.28,0.56,0.28,59.79166667,9.87,2.86,47.83333333,7.89,3.57,34.16666667,5.64,5,2.289166667,0.38,4.77,6.833333333,1.13,64.91666667,44.41666667,3.416666667,6.833333333,10.25,181.0833333,136.6666667,56.99,8.541666667,6.833333333,-1.708333333,0,0,30.13
JIM.SLATER,20132014,1,0,1,1,2,1,0.27,0,0.27,0.27,0.54,0.27,29,7.8,3.45,25,6.73,4,20,5.38,5,2.09,0.56,8.37,11,2.96,38,32,5,4,5,118,76,60.82,4,3,-1,2,2,26.52
JIM.SLATER,20142015,5,5,2,7,12,10,0.55,0.55,0.22,0.77,1.32,1.1,83,9.11,6.02,72,7.91,6.94,46,5.05,10.87,5.81,0.64,8.07,19,2.09,126,55,10,11,23,284,158,64.25,8,12,4,6,5,26.65
JIM.VANDERMEER,20112012,1,0,3,3,4,1,0.25,0,0.75,0.75,1,0.25,40,10.02,2.5,26,6.51,3.85,19,4.76,5.26,1.2,0.3,4.6,3,0.75,13,26,7,6,8,0,0,0,4,5,1,1,5,35.7
JIRI.HUDLER,20112012,23,10,7,17,40,33,1.32,0.57,0.4,0.98,2.3,1.9,167,9.6,13.77,144,8.28,15.97,108,6.21,21.3,13.79,0.79,9.58,56,3.22,44,49,18,20,14,1,4,20,17,9,-8,6,10,23.2
JIRI.HUDLER,20122013,8.541666667,11.95833333,11.95833333,23.91666667,32.45833333,20.5,0.53,0.75,0.75,1.49,2.03,1.28,114.4583333,7.15,7.46,83.70833333,5.23,10.2,59.79166667,3.74,14.29,5.6375,0.35,6.73,22.20833333,1.39,22.20833333,35.875,23.91666667,35.875,8.541666667,17.08333333,25.625,40,18.79166667,10.25,-8.541666667,0,5.125,24.66
JIRI.HUDLER,20132014,13,13,9,22,35,26,0.72,0.72,0.5,1.22,1.93,1.44,144,7.96,9.03,119,6.57,10.92,84,4.64,15.48,9.47,0.52,7.96,31,1.71,33,33,32,25,13,2,16,11.11,6,8,2,4,6,27.16
JIRI.HUDLER,20142015,18,19,9,28,46,37,1,1.06,0.5,1.56,2.57,2.07,178,9.94,10.11,146,8.15,12.33,99,5.53,18.18,10.91,0.61,7.47,39,2.18,19,30,20,33,13,8,10,44.44,6,5,-1,5,16,28.77
JIRI.HUDLER,20152016,12,14,6,20,32,26,0.8,0.93,0.4,1.33,2.13,1.73,130,8.65,9.23,101,6.72,11.88,73,4.86,16.44,7.94,0.53,7.86,28,1.86,26,25,22,19,7,5,14,26.32,6,13,7,4,7,24.61
JIRI.SEKAC,20142015,7,3,10,13,20,10,0.5,0.21,0.71,0.93,1.42,0.71,151,10.75,4.64,120,8.54,5.83,80,5.7,8.75,8.41,0.6,7.01,29,2.06,71,110,27,25,27,0,2,0,7,10,3,5,7,23.56
JIRI.SEKAC,20152016,0,2,1,3,3,2,0,0.29,0.15,0.44,0.44,0.29,78,11.44,0,59,8.66,0,46,6.75,0,3.04,0.45,5.16,9,1.32,47,41,7,13,18,2,1,66.67,1,6,5,1,5,29.59
JIRI.TLUSTY,20112012,14,7,7,14,28,21,0.85,0.43,0.43,0.85,1.7,1.28,194,11.81,7.22,156,9.5,8.97,115,7,12.17,12.82,0.78,8.22,46,2.8,79,105,17,24,44,0,5,0,6,7,1,16,13,28.11
JIRI.TLUSTY,20122013,25.625,10.25,6.833333333,17.08333333,42.70833333,35.875,1.34,0.54,0.36,0.89,2.23,1.88,261.375,13.67,9.8,208.4166667,10.9,12.3,155.4583333,8.13,16.48,18.43291667,0.96,8.84,71.75,3.75,87.125,148.625,27.33333333,37.58333333,58.08333333,3.416666667,20.5,14.29,11.95833333,6.833333333,-5.125,22.20833333,15.375,25.4
JIRI.TLUSTY,20132014,13,9,3,12,25,22,0.92,0.64,0.21,0.85,1.77,1.56,201,14.23,6.47,157,11.11,8.28,113,8,11.5,11.85,0.84,7.55,50,3.54,84,120,15,21,30,3,8,27.27,8,13,5,10,8,27.09
JIRI.TLUSTY,20142015,8,4,9,13,21,12,0.52,0.26,0.59,0.85,1.37,0.78,193,12.58,4.15,145,9.45,5.52,100,6.52,8,11.23,0.73,7.74,48,3.13,71,123,16,20,34,3,7,30,7,6,-1,10,11,28.09
JIRI.TLUSTY,20152016,1,1,0,1,2,2,0.17,0.17,0,0.17,0.34,0.34,59,9.95,1.69,45,7.59,2.22,34,5.73,2.94,3.23,0.54,7.17,8,1.35,38,34,4,7,13,0,0,0,2,1,-1,6,2,29.68
JOAKIM.ANDERSSON,20122013,5.125,6.833333333,0,6.833333333,11.95833333,11.95833333,0.47,0.62,0,0.62,1.09,1.09,107.625,9.77,4.76,88.83333333,8.06,5.77,68.33333333,6.2,7.5,7.755833333,0.7,8.73,32.45833333,2.95,20.5,63.20833333,27.33333333,5.125,17.08333333,225.5,249.4166667,47.48,6.833333333,5.125,-1.708333333,3.416666667,11.95833333,26.88
JOAKIM.ANDERSSON,20132014,8,4,4,8,16,12,0.71,0.35,0.35,0.71,1.41,1.06,105,9.27,7.62,89,7.86,8.99,68,6.01,11.76,4.95,0.44,5.56,12,1.06,25,65,19,13,10,251,225,52.73,4,3,-1,5,3,31.77
JOAKIM.ANDERSSON,20142015,2,5,0,5,7,7,0.2,0.49,0,0.49,0.69,0.69,89,8.78,2.25,76,7.5,2.63,63,6.22,3.17,5.07,0.5,6.68,18,1.78,26,68,9,6,17,133,122,52.16,8,0,-8,6,5,33.56
JOAKIM.ANDERSSON,20152016,1,1,1,2,3,2,0.29,0.29,0.29,0.59,0.88,0.59,28,8.24,3.57,24,7.06,4.17,16,4.71,6.25,2.03,0.6,8.46,6,1.76,13,21,0,0,3,21,24,46.67,1,2,1,3,2,24.43
JOAKIM.LINDSTROM,20112012,1,0,3,3,4,1,0.33,0,1,1,1.33,0.33,32,10.65,3.12,20,6.66,5,13,4.33,7.69,1.36,0.45,6.78,4,1.33,1,10,2,8,6,1,3,25,0,3,3,1,3,29.88
JOAKIM.LINDSTROM,20142015,2,2,1,3,5,4,0.23,0.23,0.12,0.35,0.58,0.46,96,11.1,2.08,65,7.52,3.08,47,5.43,4.26,3.83,0.44,5.89,11,1.27,14,60,13,19,5,7,15,31.82,6,6,0,1,4,31.06
JOAKIM.NORDSTROM,20132014,1,2,0,2,3,3,0.37,0.74,0,0.74,1.11,1.11,44,16.23,2.27,34,12.54,2.94,25,9.22,4,2.28,0.84,6.72,10,3.69,16,23,2,9,6,10,13,43.48,0,0,0,1,0,27.97
JOAKIM.NORDSTROM,20142015,0,0,2,2,2,0,0,0,0.31,0.31,0.31,0,82,12.9,0,58,9.13,0,39,6.14,0,3.73,0.59,6.44,15,2.36,73,50,3,9,13,2,2,50,1,2,1,4,2,29.16
JOAKIM.NORDSTROM,20152016,9,8,6,14,23,17,0.58,0.51,0.38,0.89,1.47,1.09,163,10.42,5.52,129,8.25,6.98,78,4.99,11.54,9.84,0.63,7.62,33,2.11,97,106,32,20,23,3,2,60,2,14,12,11,6,30.34
JOCHEN.HECHT,20112012,3,3,1,4,7,6,0.61,0.61,0.2,0.81,1.42,1.22,56,11.38,5.36,44,8.94,6.82,33,6.71,9.09,2.73,0.55,6.2,9,1.83,11,10,14,10,9,111,125,47.03,1,1,0,2,3,27.79
JOCHEN.HECHT,20122013,6.833333333,10.25,5.125,15.375,22.20833333,17.08333333,0.45,0.68,0.34,1.02,1.47,1.13,172.5416667,11.4,3.96,145.2083333,9.59,4.71,107.625,7.11,6.35,7.53375,0.5,5.18,20.5,1.35,35.875,49.54166667,20.5,34.16666667,41,194.75,259.6666667,42.86,10.25,6.833333333,-3.416666667,1.708333333,11.95833333,27.63
JODY.SHELLEY,20112012,0,0,1,1,1,0,0,0,0.37,0.37,0.37,0,28,10.3,0,24,8.83,0,17,6.26,0,1.96,0.72,8.18,6,2.21,49,23,2,4,6,0,2,0,5,4,-1,4,1,23.19
JOE.COLBORNE,20112012,1,1,3,4,5,2,0.49,0.49,1.46,1.95,2.44,0.97,8,3.9,12.5,8,3.9,12.5,7,3.41,14.29,0.5,0.24,6.25,2,0.97,19,20,4,4,7,28,48,36.84,2,1,-1,0,0,31.69
JOE.COLBORNE,20132014,9,8,7,15,24,17,0.56,0.5,0.43,0.93,1.49,1.06,118,7.33,7.63,96,5.96,9.38,67,4.16,13.43,7.49,0.47,7.8,26,1.62,122,90,35,27,33,181,191,48.66,11,8,-3,6,5,25.11
JOE.COLBORNE,20142015,6,10,5,15,21,16,0.45,0.75,0.38,1.13,1.58,1.2,97,7.29,6.19,74,5.57,8.11,53,3.99,11.32,7,0.53,9.46,26,1.96,149,71,27,24,34,146,133,52.33,15,4,-11,9,7,22.02
JOE.COLBORNE,20152016,13,13,9,22,35,26,0.87,0.87,0.6,1.47,2.33,1.73,118,7.87,11.02,90,6,14.44,73,4.87,17.81,7.37,0.49,8.19,32,2.13,116,86,27,23,24,49,39,55.68,7,8,1,3,7,23.6
JOE.CORVO,20112012,3,7,3,10,13,10,0.16,0.37,0.16,0.53,0.69,0.53,226,11.97,1.33,152,8.05,1.97,115,6.09,2.61,4.8,0.25,3.16,10,0.53,24,61,24,11,52,0,0,0,4,5,1,3,8,49.71
JOE.CORVO,20122013,5.125,1.708333333,8.541666667,10.25,15.375,6.833333333,0.3,0.1,0.5,0.6,0.91,0.4,172.5416667,10.18,2.97,114.4583333,6.75,4.48,80.29166667,4.74,6.38,3.963333333,0.23,3.46,8.541666667,0.5,39.29166667,73.45833333,18.79166667,17.08333333,58.08333333,0,0,0,8.541666667,3.416666667,-5.125,6.833333333,8.541666667,47.1
JOE.CORVO,20132014,3,2,3,5,8,5,0.5,0.33,0.5,0.84,1.34,0.84,74,12.39,4.05,53,8.87,5.66,37,6.19,8.11,1.34,0.22,2.52,2,0.33,14,29,12,4,22,0,0,0,4,2,-2,1,2,51.78
JOE.FINLEY,20122013,0,0,1.708333333,1.708333333,1.708333333,0,0,0,0.32,0.32,0.32,0,22.20833333,4.2,0,6.833333333,1.29,0,3.416666667,0.65,0,0.170833333,0.03,2.41,0,0,41,37.58333333,10.25,5.125,25.625,0,1.708333333,0,5.125,3.416666667,-1.708333333,0,0,45.88
JOEL.ARMIA,20152016,3,2,2,4,7,5,0.38,0.25,0.25,0.51,0.89,0.64,88,11.2,3.41,62,7.89,4.84,46,5.86,6.52,4.36,0.56,7.04,16,2.04,54,38,12,20,19,0,2,0,4,5,1,2,6,27.47
JOEL.EDMUNDSON,20152016,1,4,4,8,9,5,0.07,0.27,0.27,0.54,0.6,0.34,186,12.48,0.54,133,8.93,0.75,90,6.04,1.11,3.67,0.25,2.76,5,0.34,156,79,16,7,51,0,0,0,20,6,-14,6,7,49.7
JOEL.HANLEY,20152016,0,3,3,6,6,3,0,1.34,1.34,2.68,2.68,1.34,16,7.15,0,14,6.25,0,9,4.02,0,0.39,0.18,2.81,0,0,5,14,4,2,18,0,0,0,1,0,-1,0,2,47
